,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
389,0.0407455,0.1345786,0.9305059,1.676742,0.0348517,0.0007556653,0.002495892,0.9305059,0.03109683,0.0006463591,0.0007550524,0.002493868,0.9305059,0.03107161,0.0006458348,0.5778065,1.896,0.9657068,51.56102,0.5851473,0.01071599,0.03516318,0.9657068,0.9562497,0.01085213,0.0107073,0.03513466,0.9657068,0.9554742,0.01084333,0.02016507,0.06616902,1.035511,-1.998042,0.02042119,0.0003739811,0.00122717,1.035511,-0.03705565,0.000378731,0.0003736778,0.001226174,1.035511,-0.03702559,0.0003784239,4.221187,20.0,0.0,0.0,22.38303,0.07828606,0.3709196,0.0,0.0,0.4151152,0.07822257,0.3706188,0.0,0.0,0.4147786
390,0.03691932,0.1171378,0.9393186,1.703207,0.08249607,0.0005733721,0.001819198,0.9393186,0.0264515,0.001281198,0.0005730381,0.001818138,0.9393186,0.02643609,0.001280451,0.5228348,1.600004,0.9755963,62.40305,1.130727,0.008119837,0.02484872,0.9755963,0.9691448,0.01756065,0.008115107,0.02483425,0.9755963,0.9685802,0.01755042,0.01520959,0.04654503,1.025014,-1.955001,0.03289366,0.0002362111,0.0007228633,1.025014,-0.03036197,0.000510852,0.0002360735,0.0007224422,1.025014,-0.03034428,0.0005105544,6.835366,29.0,0.0,0.0,32.42299,0.106156,0.4503819,0.0,0.0,0.5035422,0.1060942,0.4501195,0.0,0.0,0.5032489
391,0.026049,0.08657742,0.9599175,1.990294,0.01181762,0.001818955,0.006045547,0.9599175,0.1389787,0.0008252033,0.001792636,0.005958072,0.9599175,0.1369678,0.0008132632,0.05169445,0.1679998,0.988534,14.31793,0.04261338,0.003609732,0.01173112,0.988534,0.9997954,0.002975616,0.003557501,0.01156138,0.988534,0.9853292,0.002932561,0.007946899,0.02582598,1.011599,-2.27854,0.006550759,0.0005549178,0.001803382,1.011599,-0.1591064,0.0004574278,0.0005468886,0.001777289,1.011599,-0.1568043,0.0004508092,2.488786,21.0,0.0,0.0,22.6495,0.1737875,1.466393,0.0,0.0,1.581575,0.1712729,1.445175,0.0,0.0,1.55869
392,0.02873391,0.08921456,0.945147,1.452896,0.0251772,0.0004226064,0.001312131,0.945147,0.02136858,0.0003702958,0.000422438,0.001311608,0.945147,0.02136006,0.0003701482,0.3488272,1.091993,0.9841095,66.55337,0.4211086,0.005130406,0.01606057,0.9841095,0.9788392,0.00619349,0.00512836,0.01605417,0.9841095,0.978449,0.006191021,0.008114873,0.0254029,1.016147,-1.624456,0.009795922,0.0001193502,0.0003736153,1.016147,-0.02389182,0.0001440743,0.0001193026,0.0003734664,1.016147,-0.0238823,0.0001440169,8.5,34.0,0.0,0.0,38.01316,0.1250145,0.5000578,0.0,0.0,0.5590816,0.1249646,0.4998585,0.0,0.0,0.5588588
393,0.02624302,0.08009839,0.9425826,1.239421,0.02622869,0.0003403834,0.001038911,0.9425826,0.01607583,0.0003401976,0.0003403072,0.001038679,0.9425826,0.01607224,0.0003401214,0.4678876,1.395998,0.9820879,75.16901,0.5463214,0.006068706,0.0181067,0.9820879,0.9749748,0.007086026,0.006067348,0.01810264,0.9820879,0.9747566,0.00708444,0.008165905,0.02436399,1.018239,-1.384979,0.009535023,0.0001059153,0.0003160116,1.018239,-0.01796379,0.0001236734,0.0001058916,0.0003159409,1.018239,-0.01795977,0.0001236457,11.52435,40.0,0.0,0.0,44.73533,0.1494758,0.5188174,0.0,0.0,0.5802368,0.1494424,0.5187013,0.0,0.0,0.5801069
394,0.01608863,0.05546689,0.974777,2.08953,0.01136203,0.00198965,0.006859484,0.974777,0.2584081,0.00140512,0.001900185,0.006551046,0.974777,0.2467888,0.001341939,0.02559492,0.1120009,0.9868913,8.321467,0.03852207,0.003165275,0.01385093,0.9868913,1.0291,0.00476395,0.003022947,0.01322812,0.9868913,0.9828262,0.004549738,0.006899784,0.03019309,1.013283,-2.333846,0.01038381,0.000853283,0.003733922,1.013283,-0.2886223,0.001284146,0.000814915,0.003566025,1.013283,-0.2756443,0.001226404,1.605367,18.0,0.0,0.0,17.5784,0.1985326,2.226026,0.0,0.0,2.173887,0.1896056,2.125932,0.0,0.0,2.076137
395,0.03587059,0.1169055,0.9472322,1.987826,0.02385911,0.001471003,0.00479413,0.9472322,0.08151797,0.000978429,0.001464097,0.004771622,0.9472322,0.08113526,0.0009738354,0.2560079,0.827997,0.9668589,23.35545,0.1739532,0.01049853,0.03395501,0.9668589,0.9577744,0.00713358,0.01044924,0.03379559,0.9668589,0.9532777,0.007100089,0.02379441,0.07695794,1.034277,-2.401711,0.01616805,0.0009757756,0.003155938,1.034277,-0.09849082,0.0006630291,0.0009711945,0.003141121,1.034277,-0.09802841,0.0006599163,3.989659,21.0,0.0,0.0,15.88238,0.1636104,0.8611808,0.0,0.0,0.6513143,0.1628422,0.8571376,0.0,0.0,0.6482565
396,0.05684347,0.1922994,0.9128084,1.837649,0.03296965,0.002076872,0.007025979,0.9128084,0.06714158,0.001204601,0.002068476,0.006997578,0.9128084,0.06687017,0.001199732,0.4679119,1.587998,0.9441082,25.32476,0.2800853,0.01709594,0.05802016,0.9441082,0.9252826,0.01023339,0.01702684,0.05778563,0.9441082,0.9215423,0.01019202,0.03807143,0.1292069,1.059201,-2.448584,0.02278916,0.001391004,0.00472079,1.059201,-0.08946312,0.0008326402,0.001385381,0.004701708,1.059201,-0.08910149,0.0008292744,4.459714,26.0,0.0,0.0,30.8707,0.1629431,0.9499536,0.0,0.0,1.127913,0.1622844,0.9461136,0.0,0.0,1.123353
397,0.02838472,0.08849812,0.957041,1.886863,0.02260459,0.0008415735,0.002623864,0.957041,0.05594327,0.0006701993,0.0008397129,0.002618063,0.957041,0.05581959,0.0006687176,0.2698486,0.8279998,0.9758403,32.63601,0.2201357,0.008000692,0.02454922,0.9758403,0.967619,0.006526762,0.007983004,0.02449494,0.9758403,0.9654797,0.006512332,0.01725887,0.05295706,1.024758,-2.246221,0.01407953,0.0005117052,0.001570114,1.024758,-0.0665978,0.0004174414,0.0005105739,0.001566643,1.024758,-0.06645057,0.0004165185,4.076475,16.0,0.0,0.0,17.71299,0.1208627,0.4743811,0.0,0.0,0.5251692,0.1205954,0.4733323,0.0,0.0,0.5240082
398,0.05570734,0.1812632,0.9143914,1.770339,0.03652712,0.001506336,0.00490139,0.9143914,0.04787029,0.0009877001,0.001503149,0.00489102,0.9143914,0.047769,0.0009856103,0.6249517,2.003996,0.9476818,34.40085,0.4278727,0.01689881,0.05418841,0.9476818,0.9302052,0.01156976,0.01686305,0.05407376,0.9476818,0.9282371,0.01154528,0.0363341,0.1165102,1.055206,-2.349899,0.0248762,0.0009824807,0.003150456,1.055206,-0.0635417,0.0006726569,0.000980402,0.00314379,1.055206,-0.06340726,0.0006712337,3.086599,22.0,0.0,0.0,16.53784,0.0834622,0.594884,0.0,0.0,0.4471861,0.08328561,0.5936253,0.0,0.0,0.4462399
399,0.0325214,0.1157181,0.9519309,2.181453,0.08237997,0.003759938,0.01337867,0.9519309,0.2522072,0.009524302,0.00359886,0.01280552,0.9519309,0.2414025,0.009116275,0.05700753,0.2080004,0.9773321,8.764716,0.149853,0.006590885,0.02404781,0.9773321,1.013326,0.01732514,0.006308527,0.02301759,0.9773321,0.9699149,0.01658292,0.01536783,0.056072,1.023194,-2.530997,0.04039676,0.001776741,0.006482724,1.023194,-0.2926193,0.004670443,0.001700624,0.006205,1.023194,-0.2800834,0.004470359,1.521297,15.0,0.0,0.0,16.10124,0.1758837,1.734214,0.0,0.0,1.861534,0.1683487,1.65992,0.0,0.0,1.781784
400,0.01489568,0.04963613,0.9753807,1.9181,0.01078617,0.0005044288,0.001680883,0.9753807,0.06495471,0.000365264,0.0005033152,0.001677172,0.9753807,0.06481133,0.0003644577,0.2186144,0.6839976,0.9772365,28.69558,0.1583028,0.007403179,0.02316296,0.9772365,0.9717498,0.005360781,0.007386837,0.02311183,0.9772365,0.9696048,0.005348948,0.01270998,0.03976703,1.023294,-1.787654,0.00920361,0.0004304121,0.001346675,1.023294,-0.06053731,0.000311672,0.000429462,0.001343702,1.023294,-0.06040367,0.000310984,3.431208,27.0,0.0,0.0,28.64001,0.1161948,0.9143307,0.0,0.0,0.9698681,0.1159383,0.9123124,0.0,0.0,0.9677272
401,0.03364042,0.1163867,0.9493361,2.07035,0.0146486,0.004204873,0.01454771,0.9493361,0.2587827,0.001830997,0.004016835,0.01389715,0.9493361,0.2472102,0.001749116,0.02118945,0.09200109,0.9890943,8.253003,0.03762996,0.002648569,0.01149965,0.9890943,1.031581,0.004703544,0.002530127,0.01098539,0.9890943,0.9854499,0.004493206,0.005712152,0.02480102,1.011026,-2.299212,0.01014412,0.0007139886,0.003099995,1.011026,-0.2873893,0.001267961,0.0006820596,0.002961366,1.011026,-0.2745375,0.001211259,1.641602,18.0,0.0,0.0,12.91317,0.2051915,2.249904,0.0,0.0,1.614078,0.1960155,2.14929,0.0,0.0,1.541897
402,0.0333688,0.117878,0.9477368,2.025873,0.08377411,0.003859947,0.01363557,0.9477368,0.2343436,0.0096906,0.003692574,0.01304431,0.9477368,0.224182,0.0092704,0.02113662,0.0959992,0.9894645,8.921014,0.0499201,0.002444986,0.01110474,0.9894645,1.031941,0.005774525,0.002338967,0.01062322,0.9894645,0.9871947,0.005524132,0.005697898,0.02587914,1.010648,-2.482526,0.01345734,0.0006591063,0.002993579,1.010648,-0.287167,0.001556682,0.0006305264,0.002863773,1.010648,-0.274715,0.001489182,1.379981,16.0,0.0,0.0,15.12448,0.1596298,1.850806,0.0,0.0,1.74953,0.152708,1.770552,0.0,0.0,1.673668
403,0.04205718,0.1429591,0.9365817,1.977372,0.1010111,0.003409893,0.01159077,0.9365817,0.1603204,0.008189735,0.003333031,0.01132951,0.9365817,0.1567067,0.008005131,0.06940114,0.2319997,0.9818467,12.32021,0.1582401,0.005626874,0.01880996,0.9818467,0.9988925,0.01282972,0.005500039,0.01838597,0.9818467,0.9763766,0.01254053,0.01361076,0.04549885,1.018489,-2.552719,0.03103358,0.001103527,0.003688934,1.018489,-0.2069682,0.002516126,0.001078652,0.003605783,1.018489,-0.2023029,0.00245941,2.785331,20.0,0.0,0.0,19.00658,0.2258278,1.621551,0.0,0.0,1.541006,0.2207374,1.584999,0.0,0.0,1.506271
404,0.03093287,0.102071,0.9529882,1.971835,0.07271416,0.001571985,0.005187172,0.9529882,0.1002072,0.003695278,0.001558564,0.005142888,0.9529882,0.09935166,0.00366373,0.09916124,0.3119966,0.9844406,19.43286,0.2272961,0.005039298,0.01585543,0.9844406,0.987563,0.01155101,0.004996276,0.01572006,0.9844406,0.9791318,0.0114524,0.01252092,0.03939581,1.015805,-2.571949,0.02870065,0.0006363037,0.002002065,1.015805,-0.1307045,0.001458545,0.0006308714,0.001984973,1.015805,-0.1295886,0.001446093,3.574955,18.0,0.0,0.0,14.5688,0.1816765,0.9147462,0.0,0.0,0.7403753,0.1801254,0.9069366,0.0,0.0,0.7340545
405,0.03640445,0.1244261,0.9390269,1.799406,0.08777424,0.001629662,0.005569995,0.9390269,0.08055126,0.003929256,0.001618937,0.005533337,0.9390269,0.08002112,0.003903396,0.1010211,0.3519986,0.9845316,22.05745,0.2376387,0.004522258,0.01575738,0.9845316,0.9874122,0.01063801,0.004492496,0.01565368,0.9845316,0.9809136,0.01056799,0.01081915,0.03769898,1.015712,-2.475392,0.02545069,0.0004843243,0.001687613,1.015712,-0.1108121,0.001139312,0.0004811368,0.001676506,1.015712,-0.1100828,0.001131814,2.901639,16.0,0.0,0.0,14.69694,0.1298933,0.7162476,0.0,0.0,0.6579155,0.1290384,0.7115337,0.0,0.0,0.6535855
406,0.03710435,0.1264147,0.9392269,1.834963,0.0887608,0.00138328,0.004712841,0.9392269,0.06840891,0.003309074,0.001376351,0.004689234,0.9392269,0.06806626,0.003292499,0.1090577,0.4160008,0.9847462,26.44634,0.2334436,0.004065759,0.01550884,0.9847462,0.9859411,0.008702966,0.004045394,0.01543116,0.9847462,0.9810026,0.008659374,0.01013631,0.03866506,1.01549,-2.574035,0.02169701,0.00037789,0.001441465,1.01549,-0.0959621,0.0008088821,0.0003759971,0.001434244,1.01549,-0.09548143,0.0008048305,1.955588,12.0,0.0,0.0,13.48147,0.0729059,0.4473697,0.0,0.0,0.5026,0.07254072,0.4451288,0.0,0.0,0.5000826
407,0.03450143,0.1195638,0.9396454,1.749111,0.08319622,0.001143793,0.003963786,0.9396454,0.05798664,0.002758126,0.00113939,0.003948528,0.9396454,0.05776342,0.002747508,0.09642678,0.3799994,0.987572,29.82072,0.2017221,0.003196746,0.01259776,0.987572,0.9886183,0.006687501,0.00318444,0.01254927,0.987572,0.9848126,0.006661758,0.007845659,0.03091788,1.012584,-2.519107,0.01641286,0.0002600997,0.001024991,1.012584,-0.08351357,0.00054412,0.0002590985,0.001021046,1.012584,-0.08319208,0.0005420255,5.846684,38.0,0.0,0.0,21.24265,0.1938296,1.259778,0.0,0.0,0.7042373,0.1930834,1.254929,0.0,0.0,0.7015264
408,0.03777487,0.1263138,0.9328658,1.637364,0.02647267,0.001096245,0.003665688,0.9328658,0.04751709,0.0007682495,0.001093114,0.003655219,0.9328658,0.0473814,0.0007660557,0.1644515,0.607998,0.9826207,33.77858,0.1906417,0.004772463,0.01764439,0.9826207,0.9802705,0.005532515,0.004758834,0.01759401,0.9826207,0.9774712,0.005516716,0.01147162,0.04241204,1.017687,-2.483523,0.01329855,0.0003329118,0.001230818,1.017687,-0.07207304,0.0003859304,0.0003319611,0.001227303,1.017687,-0.07186722,0.0003848283,3.638871,26.0,0.0,0.0,22.51111,0.1056018,0.7545325,0.0,0.0,0.6532832,0.1053002,0.7523778,0.0,0.0,0.6514176
409,0.03966417,0.1348462,0.9259017,1.560127,0.02890729,0.001064209,0.00361799,0.9259017,0.04185897,0.0007755968,0.001061614,0.003609167,0.9259017,0.0417569,0.0007737054,0.1785822,0.7039982,0.9814052,36.46509,0.2380809,0.004791448,0.01888862,0.9814052,0.9783762,0.006387826,0.004779764,0.01884255,0.9814052,0.9759904,0.006372249,0.01142158,0.04502511,1.018947,-2.46731,0.01522673,0.0003064466,0.001208046,1.018947,-0.06619914,0.0004085405,0.0003056993,0.0012051,1.018947,-0.06603771,0.0004075443,3.590662,19.0,0.0,0.0,21.24265,0.09633923,0.5097793,0.0,0.0,0.5699505,0.09610429,0.5085361,0.0,0.0,0.5685607
410,0.04132281,0.1334009,0.9232319,1.481151,0.09534565,0.001022691,0.003301515,0.9232319,0.03665675,0.002359692,0.001020589,0.00329473,0.9232319,0.03658141,0.002354843,0.2101713,0.7080001,0.9827418,39.62022,0.4375702,0.005201492,0.01752217,0.9827418,0.9805536,0.01082935,0.005190802,0.01748615,0.9827418,0.9785383,0.01080709,0.01221912,0.04116178,1.017561,-2.42698,0.02543983,0.0003024089,0.001018705,1.017561,-0.06006487,0.0006296058,0.0003017874,0.001016612,1.017561,-0.05994143,0.0006283118,4.336619,25.0,0.0,0.0,28.53507,0.1073262,0.6187204,0.0,0.0,0.7062091,0.1071056,0.6174488,0.0,0.0,0.7047578
411,0.01669077,0.05293238,0.9740624,1.936268,0.01037899,0.0006050902,0.001918957,0.9740624,0.07019548,0.0003762695,0.0006033882,0.001913559,0.9740624,0.06999803,0.0003752112,0.2319015,0.7519988,0.9732765,26.6561,0.1486341,0.00840712,0.0272622,0.9732765,0.966363,0.005388431,0.008383472,0.02718552,0.9732765,0.9636449,0.005373274,0.01483177,0.04809594,1.027457,-1.849182,0.009506289,0.0005376958,0.001743621,1.027457,-0.06703834,0.0003446313,0.0005361834,0.001738717,1.027457,-0.06684978,0.000343662,3.363494,17.0,0.0,0.0,20.89857,0.1219367,0.6163007,0.0,0.0,0.7576353,0.1215937,0.6145672,0.0,0.0,0.7555042
412,0.03487267,0.1115315,0.9351075,1.502886,0.07821115,0.0007515436,0.002403624,0.9351075,0.03238881,0.001685534,0.0007503022,0.002399653,0.9351075,0.03233531,0.00168275,0.1399129,0.4599997,0.9901642,45.85252,0.2649442,0.003015273,0.009913489,0.9901642,0.9881713,0.005709832,0.003010292,0.009897114,0.9901642,0.986539,0.0057004,0.007322419,0.02407408,1.009933,-2.471961,0.01386559,0.000157806,0.0005188223,1.009933,-0.05327343,0.0002988184,0.0001575453,0.0005179653,1.009933,-0.05318543,0.0002983248,5.933814,25.0,0.0,0.0,18.17966,0.1278801,0.5387769,0.0,0.0,0.3917912,0.1276688,0.537887,0.0,0.0,0.3911441
413,0.0324884,0.1007618,0.9336051,1.32278,0.02285945,0.000666361,0.002066698,0.9336051,0.0271312,0.0004688642,0.0006654481,0.002063867,0.9336051,0.02709403,0.0004682218,0.1834123,0.6559952,0.9866982,48.01274,0.2554984,0.003761922,0.01345494,0.9866982,0.9847766,0.005240461,0.003756768,0.01343651,0.9866982,0.9834275,0.005233281,0.00853446,0.03052402,1.013481,-2.325665,0.01188877,0.0001750481,0.0006260701,1.013481,-0.04770109,0.0002438475,0.0001748083,0.0006252123,1.013481,-0.04763574,0.0002435135,5.760938,39.0,0.0,0.0,41.3733,0.1181611,0.7999188,0.0,0.0,0.8485969,0.1179992,0.7988229,0.0,0.0,0.8474343
414,0.0261045,0.08162463,0.9410805,1.226919,0.020537,0.0004735831,0.001480819,0.9410805,0.02225855,0.0003725785,0.0004730759,0.001479233,0.9410805,0.02223471,0.0003721794,0.4944139,1.732001,0.9693169,53.03714,0.591189,0.008969567,0.03142164,0.9693169,0.9621903,0.01072524,0.008959959,0.03138798,0.9693169,0.9611597,0.01071376,0.02012627,0.0705049,1.031654,-2.370582,0.02406571,0.0003651272,0.001279087,1.031654,-0.04300667,0.0004365958,0.0003647361,0.001277717,1.031654,-0.0429606,0.0004361281,5.96962,28.0,0.0,0.0,31.30495,0.1082998,0.507971,0.0,0.0,0.5679288,0.1081838,0.5074269,0.0,0.0,0.5673205
415,0.03947689,0.1279104,0.8963307,0.9912702,0.0909514,0.000628872,0.002037629,0.8963307,0.01579107,0.001448868,0.0006283647,0.002035985,0.8963307,0.01577833,0.001447699,0.2321952,0.7280059,0.9884831,61.76438,0.4239335,0.0036989,0.01159723,0.9884831,0.9839147,0.006753318,0.003695916,0.01158787,0.9884831,0.9831209,0.006747869,0.008103608,0.02540708,1.011651,-2.23177,0.01479534,0.0001290916,0.0004047381,1.011651,-0.0355524,0.0002356918,0.0001289874,0.0004044115,1.011651,-0.03552371,0.0002355016,6.037384,27.0,0.0,0.0,30.18692,0.09617632,0.4301136,0.0,0.0,0.4808816,0.09609873,0.4297666,0.0,0.0,0.4804936
416,0.01441491,0.05036044,0.9776155,2.150195,0.00956225,0.001793911,0.006267273,0.9776155,0.2675882,0.001190006,0.001724772,0.006025726,0.9776155,0.257275,0.001144142,0.006765848,0.03199911,0.9961796,8.312123,0.02383247,0.0008419985,0.003982236,0.9961796,1.03443,0.002965911,0.000809547,0.003828757,0.9961796,0.994562,0.002851602,0.001823927,0.008625984,1.003835,-2.266622,0.006424494,0.0002269847,0.001073489,1.003835,-0.2820773,0.0007995176,0.0002182365,0.001032116,1.003835,-0.2712058,0.0007687035,1.897024,14.0,0.0,0.0,14.92481,0.2360815,1.742277,0.0,0.0,1.857368,0.2269827,1.675128,0.0,0.0,1.785783
417,0.01283423,0.04361796,0.9788049,1.971617,0.008996462,0.0004949153,0.001682001,0.9788049,0.07602973,0.0003469227,0.0004933112,0.00167655,0.9788049,0.07578332,0.0003457983,0.2455115,0.7640036,0.9711654,24.99003,0.140343,0.009467446,0.0294616,0.9711654,0.9636685,0.005411923,0.009436761,0.02936611,0.9711654,0.9605452,0.005394382,0.01712595,0.05329502,1.029691,-1.903145,0.009789789,0.0006604131,0.002055169,1.029691,-0.07338933,0.0003775151,0.0006582726,0.002048508,1.029691,-0.07315147,0.0003762915,3.831047,18.0,0.0,0.0,21.84033,0.1477333,0.6941183,0.0,0.0,0.8422095,0.1472545,0.6918685,0.0,0.0,0.8394799
418,0.01138676,0.03919077,0.981414,2.030959,0.0082119,0.0004890768,0.001683297,0.981414,0.08723247,0.0003527123,0.0004870008,0.001676152,0.981414,0.08686218,0.0003512151,0.220451,0.676004,0.9716012,22.47119,0.1202498,0.00946867,0.0290353,0.9716012,0.9651684,0.005164895,0.009428477,0.02891205,0.9716012,0.9610714,0.00514297,0.01793689,0.05500197,1.029228,-1.99341,0.009784065,0.0007704138,0.00236241,1.029228,-0.08561967,0.000420239,0.0007671435,0.002352382,1.029228,-0.08525623,0.0004184551,2.623685,22.0,0.0,0.0,23.61144,0.1126908,0.9449301,0.0,0.0,1.014143,0.1122125,0.940919,0.0,0.0,1.009839
419,0.01172883,0.03938746,0.9817312,2.077941,0.008843306,0.0005538248,0.00185984,0.9817312,0.09811848,0.0004175728,0.0005507591,0.001849545,0.9817312,0.09757536,0.0004152614,0.2128728,0.6920006,0.968181,20.38602,0.1220002,0.01005166,0.03267564,0.968181,0.9626092,0.00576074,0.009996022,0.03249476,0.968181,0.9572809,0.005728852,0.01978529,0.06431699,1.032865,-2.087779,0.01133915,0.0009342436,0.00303699,1.032865,-0.09858301,0.0005354243,0.0009290722,0.003020179,1.032865,-0.09803732,0.0005324606,2.889254,20.0,0.0,0.0,20.11218,0.1364279,0.9443818,0.0,0.0,0.9496791,0.1356728,0.9391543,0.0,0.0,0.9444222
420,0.01561698,0.05149698,0.9757083,2.018198,0.00980108,0.0008522692,0.002810357,0.9757083,0.1101396,0.0005348766,0.0008460263,0.002789771,0.9757083,0.1093328,0.0005309587,0.1526061,0.5279995,0.9719686,17.7948,0.09836697,0.008328207,0.02881464,0.9719686,0.9711198,0.005368203,0.008267203,0.02860357,0.9719686,0.9640064,0.005328882,0.01634364,0.05654705,1.02884,-2.075458,0.01053488,0.0008919255,0.003085955,1.02884,-0.1132644,0.0005749224,0.0008853922,0.00306335,1.02884,-0.1124348,0.0005707112,2.169969,16.0,0.0,0.0,18.62794,0.1184222,0.8731717,0.0,0.0,1.016587,0.1175548,0.8667758,0.0,0.0,1.00914
421,0.01930859,0.06408358,0.9712713,2.104317,0.01100055,0.001171326,0.003887533,0.9712713,0.1276552,0.000667332,0.001159624,0.003848694,0.9712713,0.1263799,0.0006606649,0.1113758,0.3800007,0.9775466,16.17253,0.0714428,0.006756447,0.02305217,0.9775466,0.9810823,0.004333969,0.006688946,0.02282187,0.9775466,0.9712806,0.004290671,0.01406322,0.04798198,1.022969,-2.186048,0.009021088,0.000853124,0.002910754,1.022969,-0.1326133,0.0005472507,0.0008446007,0.002881674,1.022969,-0.1312884,0.0005417833,2.651068,20.0,0.0,0.0,20.97618,0.160823,1.21327,0.0,0.0,1.272488,0.1592163,1.201149,0.0,0.0,1.259775
422,0.02487286,0.08360815,0.9624831,2.064466,0.01202725,0.00182356,0.006129752,0.9624831,0.1513569,0.0008817809,0.001797172,0.006041051,0.9624831,0.1491666,0.0008690211,0.04862028,0.1960007,0.9859759,13.58675,0.04766605,0.003564608,0.01436984,0.9859759,0.9961158,0.003494648,0.003513026,0.0141619,0.9859759,0.9817014,0.003444079,0.007474286,0.03012991,1.014223,-2.179053,0.007327264,0.0005479791,0.002208982,1.014223,-0.1597578,0.0005372002,0.0005400496,0.002177017,1.014223,-0.157446,0.0005294266,2.440809,25.0,0.0,0.0,27.2305,0.1789486,1.832881,0.0,0.0,1.996411,0.1763591,1.806358,0.0,0.0,1.967521
423,0.02704727,0.0946238,0.9586554,2.103325,0.01300803,0.002445775,0.008556447,0.9586554,0.1901952,0.001176263,0.002389335,0.008358993,0.9586554,0.1858061,0.001149119,0.03019623,0.1119998,0.9901582,11.1571,0.03867752,0.002730523,0.01012768,0.9901582,1.008892,0.003497451,0.002667511,0.009893971,0.9901582,0.9856098,0.003416741,0.005922048,0.02196503,1.00994,-2.253999,0.007585438,0.0005355068,0.001986208,1.00994,-0.2038199,0.0006859204,0.000523149,0.001940373,1.00994,-0.1991165,0.0006700916,1.915485,15.0,0.0,0.0,17.57128,0.1732095,1.356389,0.0,0.0,1.5889,0.1692125,1.325088,0.0,0.0,1.552233
424,0.030347,0.09543943,0.9585063,2.113178,0.01420679,0.002380282,0.007485839,0.9585063,0.1657482,0.001114317,0.002327957,0.007321283,0.9585063,0.1621047,0.001089821,0.1292928,0.3959998,0.9701537,12.48782,0.06545222,0.01014114,0.03106044,0.9701537,0.9794883,0.005133777,0.009918216,0.03037766,0.9701537,0.9579569,0.005020924,0.02535656,0.07766199,1.030764,-2.682135,0.01283621,0.001988855,0.006091456,1.030764,-0.2103746,0.001006815,0.001945135,0.005957552,1.030764,-0.2057501,0.0009846824,4.105776,21.0,0.0,0.0,23.59555,0.3220385,1.647145,0.0,0.0,1.850729,0.3149594,1.610937,0.0,0.0,1.810045
425,0.03278824,0.1009147,0.956706,2.133458,0.0147743,0.003659438,0.01126291,0.956706,0.2381115,0.001648934,0.003506239,0.0107914,0.956706,0.2281432,0.001579902,0.09528588,0.2960004,0.9689075,8.937203,0.05012013,0.01063469,0.03303608,0.9689075,0.9974655,0.005593819,0.01018948,0.03165305,0.9689075,0.9557074,0.005359638,0.02568673,0.07979512,1.032091,-2.648714,0.01351122,0.002866851,0.008905793,1.032091,-0.2956183,0.001507963,0.002746833,0.008532959,1.032091,-0.2832425,0.001444834,3.475905,27.0,0.0,0.0,25.5098,0.3879397,3.013422,0.0,0.0,2.847104,0.3716989,2.887268,0.0,0.0,2.727912
426,0.003094386,0.01021326,0.9931209,1.464325,0.00554468,4.870841e-05,0.0001607658,0.9931209,0.02304979,8.727823e-05,4.869885e-05,0.0001607343,0.9931209,0.02304527,8.726111e-05,0.4055882,1.239998,0.9807346,61.90789,0.3988318,0.006384321,0.01951868,0.9807346,0.9744858,0.006277969,0.006383068,0.01951485,0.9807346,0.9742945,0.006276737,0.004721454,0.01443499,1.019644,-0.7639855,0.004643048,7.431993e-05,0.0002272197,1.019644,-0.01202582,7.308574e-05,7.430535e-05,0.0002271751,1.019644,-0.01202346,7.307139e-05,6.75,27.0,0.0,0.0,30.18692,0.106251,0.4250042,0.0,0.0,0.4751691,0.1062302,0.4249208,0.0,0.0,0.4750759
427,0.01511841,0.0469451,0.9783027,2.070762,0.0119767,0.000551199,0.001711561,0.9783027,0.07549747,0.000436656,0.0005497563,0.001707081,0.9783027,0.07529985,0.000435513,0.1165236,0.3519997,0.9873016,27.02047,0.09703645,0.004248308,0.01283348,0.9873016,0.9851336,0.003537831,0.004237188,0.01279989,0.9873016,0.982555,0.003528571,0.008128284,0.02455389,1.012861,-1.958519,0.006768608,0.0002963474,0.0008952052,1.012861,-0.07140521,0.0002467752,0.0002955717,0.000892862,1.012861,-0.0712183,0.0002461293,3.464946,20.0,0.0,0.0,16.50757,0.1263277,0.7291757,0.0,0.0,0.6018461,0.1259971,0.7272671,0.0,0.0,0.6002707
428,0.01492042,0.04622936,0.97901,2.110962,0.01188699,0.0006088487,0.001886455,0.97901,0.0861408,0.0004850656,0.0006067083,0.001879823,0.97901,0.08583798,0.0004833603,0.1041937,0.3160006,0.9872601,24.17603,0.08937562,0.004251773,0.01289485,0.9872601,0.986537,0.003647099,0.004236826,0.01284952,0.9872601,0.9830689,0.003634278,0.008477595,0.02571094,1.012904,-2.044207,0.007271624,0.0003459403,0.001049171,1.012904,-0.08341675,0.0002967289,0.0003447241,0.001045483,1.012904,-0.08312351,0.0002956858,3.963983,17.0,0.0,0.0,14.22146,0.1617559,0.6937091,0.0,0.0,0.580327,0.1611873,0.6912704,0.0,0.0,0.5782868
